feature,importance,fold
WALLSMATERIAL_MODE_Monolithic,0.0038425354493836837,4
WALLSMATERIAL_MODE_Others,0.023757789643498593,4
WALLSMATERIAL_MODE_Panel,0.09163220669056,4
"WALLSMATERIAL_MODE_Stone, brick",0.2909809594769047,4
WALLSMATERIAL_MODE_Wooden,0.006481342288972119,4
EMERGENCYSTATE_MODE_No,0.004932369974798619,4
EMERGENCYSTATE_MODE_Yes,0.012451672797967592,4
NAME_CONTRACT_TYPE,1.0453951349213135,5
FLAG_OWN_CAR,0.7251593103906916,5
FLAG_OWN_REALTY,0.13386469512564433,5
CNT_CHILDREN,0.10671980142327095,5
AMT_INCOME_TOTAL,1.1102321607169,5
AMT_CREDIT,1.8077713842331162,5
AMT_ANNUITY,2.5976240996492908,5
AMT_GOODS_PRICE,3.3935827109726286,5
REGION_POPULATION_RELATIVE,1.2408820671781065,5
DAYS_BIRTH,4.358776243032467,5
DAYS_EMPLOYED,2.9389287999619187,5
DAYS_REGISTRATION,1.367730674106026,5
DAYS_ID_PUBLISH,1.7917378214884037,5
OWN_CAR_AGE,1.0816191180406955,5
FLAG_MOBIL,0.0,5
FLAG_EMP_PHONE,0.008279696176101454,5
FLAG_WORK_PHONE,0.48561471828940533,5
FLAG_CONT_MOBILE,0.010463946414888441,5
FLAG_PHONE,0.14503652153383578,5
FLAG_EMAIL,0.08430289815062704,5
CNT_FAM_MEMBERS,0.2391618086738833,5
REGION_RATING_CLIENT,0.1553889853282118,5
REGION_RATING_CLIENT_W_CITY,0.5882881916049972,5
HOUR_APPR_PROCESS_START,0.8904204155009238,5
REG_REGION_NOT_LIVE_REGION,0.023022341796031714,5
REG_REGION_NOT_WORK_REGION,0.012094718366034582,5
LIVE_REGION_NOT_WORK_REGION,0.03417029471706178,5
REG_CITY_NOT_LIVE_CITY,0.24291222515717437,5
REG_CITY_NOT_WORK_CITY,0.013798130995844527,5
LIVE_CITY_NOT_WORK_CITY,0.03980619541447215,5
EXT_SOURCE_1,5.842203437761052,5
EXT_SOURCE_2,11.074153773791428,5
EXT_SOURCE_3,17.77477955948214,5
APARTMENTS_AVG,0.1699721083183582,5
BASEMENTAREA_AVG,0.1727642006239067,5
YEARS_BEGINEXPLUATATION_AVG,0.15429324714538706,5
YEARS_BUILD_AVG,0.15177323818071164,5
COMMONAREA_AVG,0.12621790352750495,5
ELEVATORS_AVG,0.11358432885643724,5
ENTRANCES_AVG,0.14410840673060749,5
FLOORSMAX_AVG,0.1858036998686489,5
FLOORSMIN_AVG,0.14409782931774942,5
LANDAREA_AVG,0.2216921947835525,5
LIVINGAPARTMENTS_AVG,0.16588823128768643,5
LIVINGAREA_AVG,0.19574322574271924,5
NONLIVINGAPARTMENTS_AVG,0.16216987505583325,5
NONLIVINGAREA_AVG,0.28343099001495464,5
APARTMENTS_MODE,0.2581706829973973,5
BASEMENTAREA_MODE,0.2793119315733955,5
YEARS_BEGINEXPLUATATION_MODE,0.2589188376386327,5
YEARS_BUILD_MODE,0.1488568342944605,5
COMMONAREA_MODE,0.22861665718123358,5
ELEVATORS_MODE,0.047471355081885776,5
ENTRANCES_MODE,0.16252732010183552,5
FLOORSMAX_MODE,0.06057200633752065,5
FLOORSMIN_MODE,0.11173938211774023,5
LANDAREA_MODE,0.31572509028354534,5
LIVINGAPARTMENTS_MODE,0.16993558152300836,5
LIVINGAREA_MODE,0.17165282318945646,5
NONLIVINGAPARTMENTS_MODE,0.1510502503302871,5
NONLIVINGAREA_MODE,0.336481967831987,5
APARTMENTS_MEDI,0.1686491528906996,5
BASEMENTAREA_MEDI,0.1558030205386078,5
YEARS_BEGINEXPLUATATION_MEDI,0.19147111103433437,5
YEARS_BUILD_MEDI,0.07762485731334831,5
COMMONAREA_MEDI,0.14113231055100176,5
ELEVATORS_MEDI,0.07045082854138882,5
ENTRANCES_MEDI,0.08353534753560893,5
FLOORSMAX_MEDI,0.09170937647659948,5
FLOORSMIN_MEDI,0.0795500313622821,5
LANDAREA_MEDI,0.2021815767876913,5
LIVINGAPARTMENTS_MEDI,0.1903305898715865,5
LIVINGAREA_MEDI,0.17642013675739915,5
NONLIVINGAPARTMENTS_MEDI,0.04815454581581517,5
NONLIVINGAREA_MEDI,0.15012305030823672,5
TOTALAREA_MODE,0.45360302145801323,5
OBS_30_CNT_SOCIAL_CIRCLE,0.35935059175023076,5
DEF_30_CNT_SOCIAL_CIRCLE,0.40952681954272957,5
OBS_60_CNT_SOCIAL_CIRCLE,0.389254666419626,5
DEF_60_CNT_SOCIAL_CIRCLE,0.3026723789939065,5
DAYS_LAST_PHONE_CHANGE,1.8118025325774871,5
FLAG_DOCUMENT_2,0.0010085636769966745,5
FLAG_DOCUMENT_3,0.7504580957445937,5
FLAG_DOCUMENT_4,0.0,5
FLAG_DOCUMENT_5,0.06478077689608357,5
FLAG_DOCUMENT_6,0.05214155298544309,5
FLAG_DOCUMENT_7,0.003504206701620426,5
FLAG_DOCUMENT_8,0.04477436258698225,5
FLAG_DOCUMENT_9,0.01615194885165574,5
FLAG_DOCUMENT_10,0.0,5
FLAG_DOCUMENT_11,0.017201934918028277,5
FLAG_DOCUMENT_12,0.0,5
FLAG_DOCUMENT_13,0.12095311953457358,5
FLAG_DOCUMENT_14,0.09047014104834104,5
FLAG_DOCUMENT_15,0.03065321923978099,5
FLAG_DOCUMENT_16,0.18865411634612878,5
FLAG_DOCUMENT_17,0.0,5
FLAG_DOCUMENT_18,0.13938788998524312,5
FLAG_DOCUMENT_19,0.002337477613246773,5
FLAG_DOCUMENT_20,0.001642712305333741,5
FLAG_DOCUMENT_21,0.0004493163714589321,5
AMT_REQ_CREDIT_BUREAU_HOUR,0.038584259995097445,5
AMT_REQ_CREDIT_BUREAU_DAY,0.05615149388512794,5
AMT_REQ_CREDIT_BUREAU_WEEK,0.11849951069628714,5
AMT_REQ_CREDIT_BUREAU_MON,0.25227593067968157,5
AMT_REQ_CREDIT_BUREAU_QRT,0.6836534003115616,5
AMT_REQ_CREDIT_BUREAU_YEAR,0.8117659411874795,5
DAYS_EMPLOYED_ANOM,0.010194530766530405,5
CREDIT_INCOME_PERCENT,0.9484921680376065,5
ANNUITY_INCOME_PERCENT,1.2574806445488669,5
CREDIT_TERM,10.115397142394112,5
DAYS_EMPLOYED_PERCENT,1.363547419423789,5
CODE_GENDER_F,0.834770450173345,5
CODE_GENDER_M,1.0426424564454198,5
NAME_TYPE_SUITE_Children,0.021647861570929294,5
NAME_TYPE_SUITE_Family,0.02751077018752283,5
NAME_TYPE_SUITE_Group of people,0.0006519266408934677,5
NAME_TYPE_SUITE_Other_A,0.01110756471426629,5
NAME_TYPE_SUITE_Other_B,0.007664355902542346,5
"NAME_TYPE_SUITE_Spouse, partner",0.1240441303302803,5
NAME_TYPE_SUITE_Unaccompanied,0.0844381143180432,5
NAME_INCOME_TYPE_Businessman,0.0,5
NAME_INCOME_TYPE_Commercial associate,0.05709077243522846,5
NAME_INCOME_TYPE_Pensioner,0.004671644559877412,5
NAME_INCOME_TYPE_State servant,0.17160678807376745,5
NAME_INCOME_TYPE_Student,0.0,5
NAME_INCOME_TYPE_Unemployed,0.03166985809421482,5
NAME_INCOME_TYPE_Working,0.27766887499646586,5
NAME_EDUCATION_TYPE_Academic degree,0.008018096457396979,5
NAME_EDUCATION_TYPE_Higher education,1.2346868330353724,5
NAME_EDUCATION_TYPE_Incomplete higher,0.05713417344740263,5
NAME_EDUCATION_TYPE_Lower secondary,0.06657318357954603,5
NAME_EDUCATION_TYPE_Secondary / secondary special,0.5250635644489303,5
NAME_FAMILY_STATUS_Civil marriage,0.04332394693793881,5
NAME_FAMILY_STATUS_Married,0.7131588063754162,5
NAME_FAMILY_STATUS_Separated,0.08527909801665287,5
NAME_FAMILY_STATUS_Single / not married,0.0760361795227595,5
NAME_FAMILY_STATUS_Widow,0.1139262126305965,5
NAME_HOUSING_TYPE_Co-op apartment,0.014794137522908696,5
NAME_HOUSING_TYPE_House / apartment,0.12729103699809835,5
NAME_HOUSING_TYPE_Municipal apartment,0.14034748477634906,5
NAME_HOUSING_TYPE_Office apartment,0.08962146096767604,5
NAME_HOUSING_TYPE_Rented apartment,0.03641725003457439,5
NAME_HOUSING_TYPE_With parents,0.03287963142281658,5
OCCUPATION_TYPE_Accountants,0.13684879735720057,5
OCCUPATION_TYPE_Cleaning staff,0.035030281652529534,5
OCCUPATION_TYPE_Cooking staff,0.010019689175996422,5
OCCUPATION_TYPE_Core staff,0.2928690433200131,5
OCCUPATION_TYPE_Drivers,0.07910497992260893,5
OCCUPATION_TYPE_HR staff,0.0031137423800748605,5
OCCUPATION_TYPE_High skill tech staff,0.09390005365851126,5
OCCUPATION_TYPE_IT staff,0.0016378001901388955,5
OCCUPATION_TYPE_Laborers,0.05494077151248213,5
OCCUPATION_TYPE_Low-skill Laborers,0.05424963019648702,5
OCCUPATION_TYPE_Managers,0.05592065826969213,5
OCCUPATION_TYPE_Medicine staff,0.061847105826131184,5
OCCUPATION_TYPE_Private service staff,0.038969234059092785,5
OCCUPATION_TYPE_Realty agents,0.0030332445889956526,5
OCCUPATION_TYPE_Sales staff,0.02755646096740044,5
OCCUPATION_TYPE_Secretaries,0.030737830597530543,5
OCCUPATION_TYPE_Security staff,0.009943568678103882,5
OCCUPATION_TYPE_Waiters/barmen staff,0.045069840368657396,5
WEEKDAY_APPR_PROCESS_START_FRIDAY,0.031737457081020264,5
WEEKDAY_APPR_PROCESS_START_MONDAY,0.10809968605929364,5
WEEKDAY_APPR_PROCESS_START_SATURDAY,0.10376862844112081,5
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.11535658993749431,5
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.03999340368980978,5
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.12871418326551679,5
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.1930142190709654,5
ORGANIZATION_TYPE_Advertising,0.013268306500692852,5
ORGANIZATION_TYPE_Agriculture,0.014286743045105434,5
ORGANIZATION_TYPE_Bank,0.07531813167561796,5
ORGANIZATION_TYPE_Business Entity Type 1,0.03381838501784659,5
ORGANIZATION_TYPE_Business Entity Type 2,0.01646425073017055,5
ORGANIZATION_TYPE_Business Entity Type 3,0.1570745877992895,5
ORGANIZATION_TYPE_Cleaning,0.002353693454799403,5
ORGANIZATION_TYPE_Construction,0.15600871806310376,5
ORGANIZATION_TYPE_Culture,0.007583819357013549,5
ORGANIZATION_TYPE_Electricity,0.012441886753384453,5
ORGANIZATION_TYPE_Emergency,0.006474090625490788,5
ORGANIZATION_TYPE_Government,0.04205164116851779,5
ORGANIZATION_TYPE_Hotel,0.04134025143136484,5
ORGANIZATION_TYPE_Housing,0.00964981218682368,5
ORGANIZATION_TYPE_Industry: type 1,0.006294519267352844,5
ORGANIZATION_TYPE_Industry: type 10,0.0017579785586061423,5
ORGANIZATION_TYPE_Industry: type 11,0.009864760634767133,5
ORGANIZATION_TYPE_Industry: type 12,0.014565323637392049,5
ORGANIZATION_TYPE_Industry: type 13,0.0,5
ORGANIZATION_TYPE_Industry: type 2,0.00605546687758196,5
ORGANIZATION_TYPE_Industry: type 3,0.025959946307486846,5
ORGANIZATION_TYPE_Industry: type 4,0.006052134391741202,5
ORGANIZATION_TYPE_Industry: type 5,0.010621420416688699,5
ORGANIZATION_TYPE_Industry: type 6,0.0,5
ORGANIZATION_TYPE_Industry: type 7,0.004682672509579922,5
ORGANIZATION_TYPE_Industry: type 8,0.0,5
ORGANIZATION_TYPE_Industry: type 9,0.15418485342628852,5
ORGANIZATION_TYPE_Insurance,0.014433821045897048,5
ORGANIZATION_TYPE_Kindergarten,0.09013309684683632,5
ORGANIZATION_TYPE_Legal Services,0.03885996568550054,5
ORGANIZATION_TYPE_Medicine,0.05847232810886534,5
ORGANIZATION_TYPE_Military,0.15862943024436812,5
ORGANIZATION_TYPE_Mobile,0.009283045059062345,5
ORGANIZATION_TYPE_Other,0.017519992728916516,5
ORGANIZATION_TYPE_Police,0.044767134458432264,5
ORGANIZATION_TYPE_Postal,0.006470430759561207,5
ORGANIZATION_TYPE_Realtor,0.08369080523047949,5
ORGANIZATION_TYPE_Religion,0.00033500520050590727,5
ORGANIZATION_TYPE_Restaurant,0.028731346524456428,5
ORGANIZATION_TYPE_School,0.12125946384322799,5
ORGANIZATION_TYPE_Security,0.015564311657449243,5
ORGANIZATION_TYPE_Security Ministries,0.14737490625998687,5
ORGANIZATION_TYPE_Self-employed,0.22557544055650455,5
ORGANIZATION_TYPE_Services,0.05718746080255905,5
ORGANIZATION_TYPE_Telecom,0.01840934169851392,5
ORGANIZATION_TYPE_Trade: type 1,0.001785610852938756,5
ORGANIZATION_TYPE_Trade: type 2,0.03876245782287031,5
ORGANIZATION_TYPE_Trade: type 3,0.02683594855571423,5
ORGANIZATION_TYPE_Trade: type 4,0.0027062056479285547,5
ORGANIZATION_TYPE_Trade: type 5,0.0004009958633589371,5
ORGANIZATION_TYPE_Trade: type 6,0.031788568317731566,5
ORGANIZATION_TYPE_Trade: type 7,0.026157364251173085,5
ORGANIZATION_TYPE_Transport: type 1,0.009106695206771669,5
ORGANIZATION_TYPE_Transport: type 2,0.014287385208447068,5
ORGANIZATION_TYPE_Transport: type 3,0.10096915678570566,5
ORGANIZATION_TYPE_Transport: type 4,0.022666110300963552,5
ORGANIZATION_TYPE_University,0.023275730292187543,5
ORGANIZATION_TYPE_XNA,0.01976980039654696,5
FONDKAPREMONT_MODE_not specified,0.05173882901472065,5
FONDKAPREMONT_MODE_org spec account,0.03469863213561276,5
FONDKAPREMONT_MODE_reg oper account,0.04395990393556916,5
FONDKAPREMONT_MODE_reg oper spec account,0.08705192147258398,5
HOUSETYPE_MODE_block of flats,0.009286945579667461,5
HOUSETYPE_MODE_specific housing,0.01773242811039206,5
HOUSETYPE_MODE_terraced house,0.00690653465759811,5
WALLSMATERIAL_MODE_Block,0.050075642118037285,5
WALLSMATERIAL_MODE_Mixed,0.00379423720894722,5
WALLSMATERIAL_MODE_Monolithic,0.012711424701097556,5
WALLSMATERIAL_MODE_Others,0.06942172682206757,5
WALLSMATERIAL_MODE_Panel,0.06622898828709282,5
"WALLSMATERIAL_MODE_Stone, brick",0.21185608368683415,5
WALLSMATERIAL_MODE_Wooden,0.010026891776514155,5
EMERGENCYSTATE_MODE_No,0.00956843239194886,5
EMERGENCYSTATE_MODE_Yes,0.023895159577860946,5
